week,product_id,product,category,state,price,quantity,log_price,log_quantity,seasonality,elasticity,intercept
8,Hyundai (Florida),Hyundai,Sedan,Florida,405.64,715971,6.0055,13.4814,0.823,-0.6451035188653836,12.902489406547025
9,Hyundai (Florida),Hyundai,Sedan,Florida,417.41,880331,6.0341,13.6881,0.8855,-0.6451035188653836,12.902489406547025
10,Hyundai (Florida),Hyundai,Sedan,Florida,425.33,782240,6.0529,13.5699,0.935,-0.6451035188653836,12.902489406547025
11,Hyundai (Florida),Hyundai,Sedan,Florida,444.14,786326,6.0961,13.5751,0.9709,-0.6451035188653836,12.902489406547025
12,Hyundai (Florida),Hyundai,Sedan,Florida,460.27,607709,6.1318,13.3175,0.9927,-0.6451035188653836,12.902489406547025
13,Hyundai (Florida),Hyundai,Sedan,Florida,474.02,646278,6.1613,13.379,1.0,-0.6451035188653836,12.902489406547025
14,Hyundai (Florida),Hyundai,Sedan,Florida,471.7,822880,6.1563,13.6206,0.9927,-0.6451035188653836,12.902489406547025
15,Hyundai (Florida),Hyundai,Sedan,Florida,477.51,531905,6.1686,13.1842,0.9709,-0.6451035188653836,12.902489406547025
16,Hyundai (Florida),Hyundai,Sedan,Florida,503.59,799587,6.2218,13.5919,0.935,-0.6451035188653836,12.902489406547025
17,Hyundai (Florida),Hyundai,Sedan,Florida,487.43,552450,6.1892,13.2221,0.8855,-0.6451035188653836,12.902489406547025
18,Hyundai (Florida),Hyundai,Sedan,Florida,472.36,790115,6.1577,13.5799,0.823,-0.6451035188653836,12.902489406547025
19,Hyundai (Florida),Hyundai,Sedan,Florida,476.66,636572,6.1668,13.3639,0.7485,-0.6451035188653836,12.902489406547025
20,Hyundai (Florida),Hyundai,Sedan,Florida,486.66,750889,6.1876,13.529,0.6631,-0.6451035188653836,12.902489406547025
21,Hyundai (Florida),Hyundai,Sedan,Florida,467.02,978042,6.1464,13.7933,0.5681,-0.6451035188653836,12.902489406547025
22,Hyundai (Florida),Hyundai,Sedan,Florida,465.27,497984,6.1426,13.1183,0.4647,-0.6451035188653836,12.902489406547025
23,Hyundai (Florida),Hyundai,Sedan,Florida,463.09,691621,6.1379,13.4468,0.3546,-0.6451035188653836,12.902489406547025
24,Hyundai (Florida),Hyundai,Sedan,Florida,414.54,535223,6.0272,13.1904,0.2393,-0.6451035188653836,12.902489406547025
25,Hyundai (Florida),Hyundai,Sedan,Florida,410.01,694641,6.0162,13.4512,0.1205,-0.6451035188653836,12.902489406547025
26,Hyundai (Florida),Hyundai,Sedan,Florida,406.8,614971,6.0083,13.3293,-0.0,-0.6451035188653836,12.902489406547025
27,Hyundai (Florida),Hyundai,Sedan,Florida,403.55,627568,6.0003,13.3496,-0.1205,-0.6451035188653836,12.902489406547025
28,Hyundai (Florida),Hyundai,Sedan,Florida,433.16,531121,6.0711,13.1827,-0.2393,-0.6451035188653836,12.902489406547025
29,Hyundai (Florida),Hyundai,Sedan,Florida,407.61,639876,6.0103,13.369,-0.3546,-0.6451035188653836,12.902489406547025
30,Hyundai (Florida),Hyundai,Sedan,Florida,391.14,499941,5.9691,13.1222,-0.4647,-0.6451035188653836,12.902489406547025
31,Hyundai (Florida),Hyundai,Sedan,Florida,343.25,735665,5.8385,13.5085,-0.5681,-0.6451035188653836,12.902489406547025
32,Hyundai (Florida),Hyundai,Sedan,Florida,335.1,615240,5.8144,13.3298,-0.6631,-0.6451035188653836,12.902489406547025
33,Hyundai (Florida),Hyundai,Sedan,Florida,328.53,547930,5.7946,13.2139,-0.7485,-0.6451035188653836,12.902489406547025
34,Hyundai (Florida),Hyundai,Sedan,Florida,320.26,803419,5.7691,13.5966,-0.823,-0.6451035188653836,12.902489406547025
35,Hyundai (Florida),Hyundai,Sedan,Florida,338.5,624313,5.8245,13.3444,-0.8855,-0.6451035188653836,12.902489406547025
36,Hyundai (Florida),Hyundai,Sedan,Florida,353.38,728752,5.8676,13.4991,-0.935,-0.6451035188653836,12.902489406547025
37,Hyundai (Florida),Hyundai,Sedan,Florida,354.76,649704,5.8714,13.3843,-0.9709,-0.6451035188653836,12.902489406547025
38,Hyundai (Florida),Hyundai,Sedan,Florida,348.25,514850,5.8529,13.1516,-0.9927,-0.6451035188653836,12.902489406547025
39,Hyundai (Florida),Hyundai,Sedan,Florida,366.58,530215,5.9042,13.181,-1.0,-0.6451035188653836,12.902489406547025
40,Hyundai (Florida),Hyundai,Sedan,Florida,366.22,552916,5.9032,13.223,-0.9927,-0.6451035188653836,12.902489406547025
41,Hyundai (Florida),Hyundai,Sedan,Florida,351.54,657397,5.8623,13.396,-0.9709,-0.6451035188653836,12.902489406547025
42,Hyundai (Florida),Hyundai,Sedan,Florida,322.63,609300,5.7765,13.3201,-0.935,-0.6451035188653836,12.902489406547025
43,Hyundai (Florida),Hyundai,Sedan,Florida,315.59,607379,5.7544,13.3169,-0.8855,-0.6451035188653836,12.902489406547025
44,Hyundai (Florida),Hyundai,Sedan,Florida,327.73,573096,5.7922,13.2588,-0.823,-0.6451035188653836,12.902489406547025
45,Hyundai (Florida),Hyundai,Sedan,Florida,367.24,539044,5.906,13.1976,-0.7485,-0.6451035188653836,12.902489406547025
46,Hyundai (Florida),Hyundai,Sedan,Florida,368.37,670937,5.9091,13.4164,-0.6631,-0.6451035188653836,12.902489406547025
47,Hyundai (Florida),Hyundai,Sedan,Florida,354.54,592521,5.8708,13.2921,-0.5681,-0.6451035188653836,12.902489406547025
48,Hyundai (Florida),Hyundai,Sedan,Florida,334.14,603097,5.8116,13.3098,-0.4647,-0.6451035188653836,12.902489406547025
49,Hyundai (Florida),Hyundai,Sedan,Florida,343.49,582221,5.8392,13.2746,-0.3546,-0.6451035188653836,12.902489406547025
50,Hyundai (Florida),Hyundai,Sedan,Florida,314.49,628528,5.7509,13.3511,-0.2393,-0.6451035188653836,12.902489406547025
51,Hyundai (Florida),Hyundai,Sedan,Florida,323.26,560277,5.7785,13.2362,-0.1205,-0.6451035188653836,12.902489406547025
52,Hyundai (Florida),Hyundai,Sedan,Florida,336.75,619268,5.8193,13.3363,0.0,-0.6451035188653836,12.902489406547025
53,Hyundai (Florida),Hyundai,Sedan,Florida,344.18,815407,5.8412,13.6114,0.1205,-0.6451035188653836,12.902489406547025
54,Hyundai (Florida),Hyundai,Sedan,Florida,340.42,644089,5.8302,13.3756,0.2393,-0.6451035188653836,12.902489406547025
55,Hyundai (Florida),Hyundai,Sedan,Florida,350.17,706231,5.8584,13.4677,0.3546,-0.6451035188653836,12.902489406547025
56,Hyundai (Florida),Hyundai,Sedan,Florida,353.18,475260,5.867,13.0716,0.4647,-0.6451035188653836,12.902489406547025
57,Hyundai (Florida),Hyundai,Sedan,Florida,339.7,684173,5.8281,13.436,0.5681,-0.6451035188653836,12.902489406547025
58,Hyundai (Florida),Hyundai,Sedan,Florida,372.63,590158,5.9206,13.2881,0.6631,-0.6451035188653836,12.902489406547025
59,Hyundai (Florida),Hyundai,Sedan,Florida,366.13,588197,5.903,13.2848,0.7485,-0.6451035188653836,12.902489406547025
60,Hyundai (Florida),Hyundai,Sedan,Florida,380.61,609469,5.9418,13.3203,0.823,-0.6451035188653836,12.902489406547025
61,Hyundai (Florida),Hyundai,Sedan,Florida,337.26,604777,5.8209,13.3126,0.8855,-0.6451035188653836,12.902489406547025
62,Hyundai (Florida),Hyundai,Sedan,Florida,359.49,492082,5.8847,13.1064,0.935,-0.6451035188653836,12.902489406547025
63,Hyundai (Florida),Hyundai,Sedan,Florida,386.88,660821,5.9581,13.4012,0.9709,-0.6451035188653836,12.902489406547025
64,Hyundai (Florida),Hyundai,Sedan,Florida,387.46,648520,5.9596,13.3824,0.9927,-0.6451035188653836,12.902489406547025
65,Hyundai (Florida),Hyundai,Sedan,Florida,398.44,595696,5.9875,13.2975,1.0,-0.6451035188653836,12.902489406547025
66,Hyundai (Florida),Hyundai,Sedan,Florida,409.72,547984,6.0155,13.214,0.9927,-0.6451035188653836,12.902489406547025
67,Hyundai (Florida),Hyundai,Sedan,Florida,396.76,496963,5.9833,13.1163,0.9709,-0.6451035188653836,12.902489406547025
68,Hyundai (Florida),Hyundai,Sedan,Florida,407.76,593843,6.0107,13.2944,0.935,-0.6451035188653836,12.902489406547025
69,Hyundai (Florida),Hyundai,Sedan,Florida,391.61,682423,5.9703,13.4334,0.8855,-0.6451035188653836,12.902489406547025
70,Hyundai (Florida),Hyundai,Sedan,Florida,379.87,603850,5.9398,13.3111,0.823,-0.6451035188653836,12.902489406547025
71,Hyundai (Florida),Hyundai,Sedan,Florida,401.88,471187,5.9962,13.063,0.7485,-0.6451035188653836,12.902489406547025
72,Hyundai (Florida),Hyundai,Sedan,Florida,421.96,540965,6.0449,13.2011,0.6631,-0.6451035188653836,12.902489406547025
73,Hyundai (Florida),Hyundai,Sedan,Florida,407.31,523081,6.0096,13.1675,0.5681,-0.6451035188653836,12.902489406547025
74,Hyundai (Florida),Hyundai,Sedan,Florida,392.64,554863,5.9729,13.2265,0.4647,-0.6451035188653836,12.902489406547025
75,Hyundai (Florida),Hyundai,Sedan,Florida,380.17,572475,5.9406,13.2577,0.3546,-0.6451035188653836,12.902489406547025
76,Hyundai (Florida),Hyundai,Sedan,Florida,394.36,365266,5.9773,12.8084,0.2393,-0.6451035188653836,12.902489406547025
77,Hyundai (Florida),Hyundai,Sedan,Florida,375.12,576913,5.9273,13.2654,0.1205,-0.6451035188653836,12.902489406547025
78,Hyundai (Florida),Hyundai,Sedan,Florida,381.87,462480,5.9451,13.0444,0.0,-0.6451035188653836,12.902489406547025
79,Hyundai (Florida),Hyundai,Sedan,Florida,396.4,409055,5.9824,12.9216,-0.1205,-0.6451035188653836,12.902489406547025
80,Hyundai (Florida),Hyundai,Sedan,Florida,394.66,458056,5.978,13.0347,-0.2393,-0.6451035188653836,12.902489406547025
81,Hyundai (Florida),Hyundai,Sedan,Florida,415.1,466853,6.0285,13.0538,-0.3546,-0.6451035188653836,12.902489406547025
82,Hyundai (Florida),Hyundai,Sedan,Florida,408.83,355217,6.0133,12.7805,-0.4647,-0.6451035188653836,12.902489406547025
83,Hyundai (Florida),Hyundai,Sedan,Florida,404.49,468776,6.0026,13.0579,-0.5681,-0.6451035188653836,12.902489406547025
84,Hyundai (Florida),Hyundai,Sedan,Florida,385.2,481613,5.9538,13.0849,-0.6631,-0.6451035188653836,12.902489406547025
85,Hyundai (Florida),Hyundai,Sedan,Florida,405.29,409391,6.0046,12.9224,-0.7485,-0.6451035188653836,12.902489406547025
86,Hyundai (Florida),Hyundai,Sedan,Florida,390.05,377264,5.9663,12.8407,-0.823,-0.6451035188653836,12.902489406547025
87,Hyundai (Florida),Hyundai,Sedan,Florida,396.94,356852,5.9838,12.7851,-0.8855,-0.6451035188653836,12.902489406547025
88,Hyundai (Florida),Hyundai,Sedan,Florida,395.52,453150,5.9802,13.024,-0.935,-0.6451035188653836,12.902489406547025
89,Hyundai (Florida),Hyundai,Sedan,Florida,375.24,340513,5.9276,12.7382,-0.9709,-0.6451035188653836,12.902489406547025
90,Hyundai (Florida),Hyundai,Sedan,Florida,363.99,482312,5.8971,13.0863,-0.9927,-0.6451035188653836,12.902489406547025
91,Hyundai (Florida),Hyundai,Sedan,Florida,390.04,396875,5.9663,12.8914,-1.0,-0.6451035188653836,12.902489406547025
92,Hyundai (Florida),Hyundai,Sedan,Florida,394.0,372376,5.9763,12.8277,-0.9927,-0.6451035188653836,12.902489406547025
93,Hyundai (Florida),Hyundai,Sedan,Florida,374.61,312133,5.9259,12.6512,-0.9709,-0.6451035188653836,12.902489406547025
94,Hyundai (Florida),Hyundai,Sedan,Florida,380.37,373127,5.9411,12.8297,-0.935,-0.6451035188653836,12.902489406547025
95,Hyundai (Florida),Hyundai,Sedan,Florida,377.6,404410,5.9338,12.9102,-0.8855,-0.6451035188653836,12.902489406547025
96,Hyundai (Florida),Hyundai,Sedan,Florida,448.79,286993,6.1065,12.5672,-0.823,-0.6451035188653836,12.902489406547025
97,Hyundai (Florida),Hyundai,Sedan,Florida,455.23,361279,6.1208,12.7974,-0.7485,-0.6451035188653836,12.902489406547025
98,Hyundai (Florida),Hyundai,Sedan,Florida,446.65,350447,6.1018,12.767,-0.6631,-0.6451035188653836,12.902489406547025
99,Hyundai (Florida),Hyundai,Sedan,Florida,479.51,307486,6.1728,12.6362,-0.5681,-0.6451035188653836,12.902489406547025
100,Hyundai (Florida),Hyundai,Sedan,Florida,437.34,392834,6.0807,12.8811,-0.4647,-0.6451035188653836,12.902489406547025
101,Hyundai (Florida),Hyundai,Sedan,Florida,439.41,286330,6.0854,12.5649,-0.3546,-0.6451035188653836,12.902489406547025
102,Hyundai (Florida),Hyundai,Sedan,Florida,485.49,371671,6.1852,12.8258,-0.2393,-0.6451035188653836,12.902489406547025
103,Hyundai (Florida),Hyundai,Sedan,Florida,482.68,439424,6.1793,12.9932,-0.1205,-0.6451035188653836,12.902489406547025
0,Hyundai (NewYork),Hyundai,Sedan,NewYork,447.4,387015,6.1035,12.8662,0.0,-0.5872159596832714,12.144257221107814
1,Hyundai (NewYork),Hyundai,Sedan,NewYork,481.15,333189,6.1762,12.7165,0.1205,-0.5872159596832714,12.144257221107814
2,Hyundai (NewYork),Hyundai,Sedan,NewYork,490.28,302429,6.195,12.6196,0.2393,-0.5872159596832714,12.144257221107814
3,Hyundai (NewYork),Hyundai,Sedan,NewYork,470.15,303365,6.153,12.6227,0.3546,-0.5872159596832714,12.144257221107814
4,Hyundai (NewYork),Hyundai,Sedan,NewYork,454.31,321685,6.1188,12.6813,0.4647,-0.5872159596832714,12.144257221107814
5,Hyundai (NewYork),Hyundai,Sedan,NewYork,441.77,373696,6.0908,12.8312,0.5681,-0.5872159596832714,12.144257221107814
6,Hyundai (NewYork),Hyundai,Sedan,NewYork,449.82,328631,6.1089,12.7027,0.6631,-0.5872159596832714,12.144257221107814
7,Hyundai (NewYork),Hyundai,Sedan,NewYork,480.95,372365,6.1758,12.8276,0.7485,-0.5872159596832714,12.144257221107814
8,Hyundai (NewYork),Hyundai,Sedan,NewYork,506.94,429176,6.2284,12.9696,0.823,-0.5872159596832714,12.144257221107814
9,Hyundai (NewYork),Hyundai,Sedan,NewYork,518.63,332560,6.2512,12.7146,0.8855,-0.5872159596832714,12.144257221107814
10,Hyundai (NewYork),Hyundai,Sedan,NewYork,485.22,287047,6.1846,12.5674,0.935,-0.5872159596832714,12.144257221107814
11,Hyundai (NewYork),Hyundai,Sedan,NewYork,454.05,309096,6.1182,12.6414,0.9709,-0.5872159596832714,12.144257221107814
12,Hyundai (NewYork),Hyundai,Sedan,NewYork,466.32,385505,6.1449,12.8623,0.9927,-0.5872159596832714,12.144257221107814
13,Hyundai (NewYork),Hyundai,Sedan,NewYork,435.98,372167,6.0776,12.8271,1.0,-0.5872159596832714,12.144257221107814
14,Hyundai (NewYork),Hyundai,Sedan,NewYork,431.09,425484,6.0663,12.961,0.9927,-0.5872159596832714,12.144257221107814
15,Hyundai (NewYork),Hyundai,Sedan,NewYork,437.7,329969,6.0815,12.7068,0.9709,-0.5872159596832714,12.144257221107814
16,Hyundai (NewYork),Hyundai,Sedan,NewYork,413.5,384171,6.0246,12.8588,0.935,-0.5872159596832714,12.144257221107814
17,Hyundai (NewYork),Hyundai,Sedan,NewYork,392.85,353988,5.9734,12.777,0.8855,-0.5872159596832714,12.144257221107814
18,Hyundai (NewYork),Hyundai,Sedan,NewYork,391.01,322075,5.9687,12.6825,0.823,-0.5872159596832714,12.144257221107814
19,Hyundai (NewYork),Hyundai,Sedan,NewYork,400.98,314558,5.9939,12.6589,0.7485,-0.5872159596832714,12.144257221107814
20,Hyundai (NewYork),Hyundai,Sedan,NewYork,422.84,289512,6.047,12.576,0.6631,-0.5872159596832714,12.144257221107814
21,Hyundai (NewYork),Hyundai,Sedan,NewYork,435.87,422669,6.0773,12.9543,0.5681,-0.5872159596832714,12.144257221107814
22,Hyundai (NewYork),Hyundai,Sedan,NewYork,437.48,328902,6.081,12.7035,0.4647,-0.5872159596832714,12.144257221107814
23,Hyundai (NewYork),Hyundai,Sedan,NewYork,421.45,354294,6.0437,12.7779,0.3546,-0.5872159596832714,12.144257221107814
24,Hyundai (NewYork),Hyundai,Sedan,NewYork,399.48,314595,5.9902,12.659,0.2393,-0.5872159596832714,12.144257221107814
25,Hyundai (NewYork),Hyundai,Sedan,NewYork,389.41,288986,5.9646,12.5741,0.1205,-0.5872159596832714,12.144257221107814
26,Hyundai (NewYork),Hyundai,Sedan,NewYork,397.47,302674,5.9851,12.6204,-0.0,-0.5872159596832714,12.144257221107814
27,Hyundai (NewYork),Hyundai,Sedan,NewYork,404.22,343145,6.002,12.7459,-0.1205,-0.5872159596832714,12.144257221107814
28,Hyundai (NewYork),Hyundai,Sedan,NewYork,363.93,283743,5.897,12.5558,-0.2393,-0.5872159596832714,12.144257221107814
29,Hyundai (NewYork),Hyundai,Sedan,NewYork,349.91,276654,5.8577,12.5305,-0.3546,-0.5872159596832714,12.144257221107814
30,Hyundai (NewYork),Hyundai,Sedan,NewYork,371.63,290300,5.9179,12.5787,-0.4647,-0.5872159596832714,12.144257221107814
31,Hyundai (NewYork),Hyundai,Sedan,NewYork,373.1,305125,5.9219,12.6285,-0.5681,-0.5872159596832714,12.144257221107814
32,Hyundai (NewYork),Hyundai,Sedan,NewYork,347.58,354322,5.851,12.778,-0.6631,-0.5872159596832714,12.144257221107814
33,Hyundai (NewYork),Hyundai,Sedan,NewYork,391.04,283100,5.9688,12.5536,-0.7485,-0.5872159596832714,12.144257221107814
34,Hyundai (NewYork),Hyundai,Sedan,NewYork,390.47,281028,5.9674,12.5462,-0.823,-0.5872159596832714,12.144257221107814
35,Hyundai (NewYork),Hyundai,Sedan,NewYork,398.05,280411,5.9866,12.544,-0.8855,-0.5872159596832714,12.144257221107814
36,Hyundai (NewYork),Hyundai,Sedan,NewYork,406.08,221152,6.0065,12.3066,-0.935,-0.5872159596832714,12.144257221107814
37,Hyundai (NewYork),Hyundai,Sedan,NewYork,398.68,224642,5.9882,12.3223,-0.9709,-0.5872159596832714,12.144257221107814
38,Hyundai (NewYork),Hyundai,Sedan,NewYork,384.44,224233,5.9518,12.3204,-0.9927,-0.5872159596832714,12.144257221107814
39,Hyundai (NewYork),Hyundai,Sedan,NewYork,427.46,202370,6.0579,12.2179,-1.0,-0.5872159596832714,12.144257221107814
40,Hyundai (NewYork),Hyundai,Sedan,NewYork,449.45,255112,6.108,12.4495,-0.9927,-0.5872159596832714,12.144257221107814
41,Hyundai (NewYork),Hyundai,Sedan,NewYork,468.31,232206,6.1491,12.3554,-0.9709,-0.5872159596832714,12.144257221107814
42,Hyundai (NewYork),Hyundai,Sedan,NewYork,482.0,219786,6.1779,12.3004,-0.935,-0.5872159596832714,12.144257221107814
43,Hyundai (NewYork),Hyundai,Sedan,NewYork,458.42,166216,6.1278,12.021,-0.8855,-0.5872159596832714,12.144257221107814
44,Hyundai (NewYork),Hyundai,Sedan,NewYork,488.65,278079,6.1917,12.5357,-0.823,-0.5872159596832714,12.144257221107814
45,Hyundai (NewYork),Hyundai,Sedan,NewYork,468.48,204775,6.1495,12.2297,-0.7485,-0.5872159596832714,12.144257221107814
46,Hyundai (NewYork),Hyundai,Sedan,NewYork,475.16,284734,6.1637,12.5593,-0.6631,-0.5872159596832714,12.144257221107814
47,Hyundai (NewYork),Hyundai,Sedan,NewYork,437.77,201455,6.0817,12.2133,-0.5681,-0.5872159596832714,12.144257221107814
48,Hyundai (NewYork),Hyundai,Sedan,NewYork,395.3,239026,5.9796,12.3843,-0.4647,-0.5872159596832714,12.144257221107814
49,Hyundai (NewYork),Hyundai,Sedan,NewYork,401.64,194708,5.9956,12.1793,-0.3546,-0.5872159596832714,12.144257221107814
50,Hyundai (NewYork),Hyundai,Sedan,NewYork,385.72,284418,5.9551,12.5582,-0.2393,-0.5872159596832714,12.144257221107814
51,Hyundai (NewYork),Hyundai,Sedan,NewYork,349.2,252460,5.8556,12.439,-0.1205,-0.5872159596832714,12.144257221107814
52,Hyundai (NewYork),Hyundai,Sedan,NewYork,358.77,255943,5.8827,12.4527,0.0,-0.5872159596832714,12.144257221107814
53,Hyundai (NewYork),Hyundai,Sedan,NewYork,398.89,230417,5.9887,12.3476,0.1205,-0.5872159596832714,12.144257221107814
54,Hyundai (NewYork),Hyundai,Sedan,NewYork,427.59,293566,6.0582,12.5899,0.2393,-0.5872159596832714,12.144257221107814
55,Hyundai (NewYork),Hyundai,Sedan,NewYork,422.12,290687,6.0453,12.58,0.3546,-0.5872159596832714,12.144257221107814
56,Hyundai (NewYork),Hyundai,Sedan,NewYork,422.31,350556,6.0457,12.7673,0.4647,-0.5872159596832714,12.144257221107814
57,Hyundai (NewYork),Hyundai,Sedan,NewYork,441.48,257396,6.0901,12.4584,0.5681,-0.5872159596832714,12.144257221107814
58,Hyundai (NewYork),Hyundai,Sedan,NewYork,466.95,280351,6.1462,12.5438,0.6631,-0.5872159596832714,12.144257221107814
59,Hyundai (NewYork),Hyundai,Sedan,NewYork,459.0,240073,6.1291,12.3887,0.7485,-0.5872159596832714,12.144257221107814
60,Hyundai (NewYork),Hyundai,Sedan,NewYork,459.79,278772,6.1308,12.5381,0.823,-0.5872159596832714,12.144257221107814
61,Hyundai (NewYork),Hyundai,Sedan,NewYork,466.75,280766,6.1458,12.5453,0.8855,-0.5872159596832714,12.144257221107814
62,Hyundai (NewYork),Hyundai,Sedan,NewYork,479.86,306765,6.1735,12.6338,0.935,-0.5872159596832714,12.144257221107814
63,Hyundai (NewYork),Hyundai,Sedan,NewYork,476.67,339353,6.1668,12.7348,0.9709,-0.5872159596832714,12.144257221107814
64,Hyundai (NewYork),Hyundai,Sedan,NewYork,473.82,342744,6.1608,12.7447,0.9927,-0.5872159596832714,12.144257221107814
65,Hyundai (NewYork),Hyundai,Sedan,NewYork,507.66,266460,6.2298,12.493,1.0,-0.5872159596832714,12.144257221107814
66,Hyundai (NewYork),Hyundai,Sedan,NewYork,539.31,319655,6.2903,12.675,0.9927,-0.5872159596832714,12.144257221107814
67,Hyundai (NewYork),Hyundai,Sedan,NewYork,552.34,272627,6.3142,12.5159,0.9709,-0.5872159596832714,12.144257221107814
68,Hyundai (NewYork),Hyundai,Sedan,NewYork,601.92,244967,6.4001,12.4089,0.935,-0.5872159596832714,12.144257221107814
69,Hyundai (NewYork),Hyundai,Sedan,NewYork,590.4,233249,6.3808,12.3599,0.8855,-0.5872159596832714,12.144257221107814
70,Hyundai (NewYork),Hyundai,Sedan,NewYork,640.31,225441,6.4619,12.3258,0.823,-0.5872159596832714,12.144257221107814
71,Hyundai (NewYork),Hyundai,Sedan,NewYork,657.91,282081,6.4891,12.5499,0.7485,-0.5872159596832714,12.144257221107814
72,Hyundai (NewYork),Hyundai,Sedan,NewYork,774.82,217478,6.6526,12.2899,0.6631,-0.5872159596832714,12.144257221107814
73,Hyundai (NewYork),Hyundai,Sedan,NewYork,729.97,226472,6.593,12.3304,0.5681,-0.5872159596832714,12.144257221107814
74,Hyundai (NewYork),Hyundai,Sedan,NewYork,705.24,224000,6.5585,12.3194,0.4647,-0.5872159596832714,12.144257221107814
75,Hyundai (NewYork),Hyundai,Sedan,NewYork,720.16,305195,6.5795,12.6287,0.3546,-0.5872159596832714,12.144257221107814
76,Hyundai (NewYork),Hyundai,Sedan,NewYork,734.61,263217,6.5993,12.4807,0.2393,-0.5872159596832714,12.144257221107814
77,Hyundai (NewYork),Hyundai,Sedan,NewYork,809.85,197467,6.6968,12.1933,0.1205,-0.5872159596832714,12.144257221107814
